system:index,Name,OBJECTID,altitudeMo,begin,blue,descriptio,drawOrder,end,extrude,green,icon,latitude,longitude,nbr,ndvi,nir,pixel_qa,red,swir1,swir2,tessellate,timestamp,visibility,.geo
2_LC08_106061_20160427_0000d33652d4489c01ad_0,"20. Puragi village, land rights conflict",9,,,412,,0,,0,711,,-1.96773324672283,132.2870489423641,0.68474424,0.78509694,3821,322,460,1679,715,-1,,-1,
2_LC08_106061_20160427_00009419fece5e331603_0,14. Swamp,2,,,187,,0,,0,440,,-1.962265062279016,132.2590346879042,0.7730988,0.848657,3579,322,293,1287,458,-1,,-1,
2_LC08_106061_20160427_0000d98315eff5da7304_0,19. Network of canals,7,,,269,,0,,0,466,,-1.9576647172733035,132.26416171366736,0.7417803,0.82214767,3258,322,318,1178,483,-1,,-1,
2_LC08_106061_20160427_00001dea1f19c019a788_0,"3.Land cleared, Apr.2014",14,,,941,,0,,0,1522,,-1.8441155810000651,132.4761327285383,0.35699797,0.33320048,3345,322,1673,2903,1585,-1,,-1,
2_LC08_106061_20160427_0000b270b7e882c886f9_0,"4.Land cleared,Apr2014",15,,,685,,0,,0,1210,,-1.8311022153793304,132.47749839139112,0.35765803,0.43723333,3200,322,1253,2650,1514,-1,,-1,
2_LC08_106061_20160427_0000a69817a0d03f0d28_0,1. Hexagon,12,,,629,,0,,0,977,,-1.8332771579548741,132.4815375077037,0.37107718,0.542094,3233,322,960,2563,1483,-1,,-1,
2_LC08_106061_20160427_0000986f749581a25612_0,21. Swamp,8,,,166,,0,,0,523,,-2.010231093443732,132.41228650285314,0.7527985,0.85763717,3758,322,288,1444,530,-1,,-1,
2_LC08_106061_20160427_0000d1c2fa9556d6fda9_0,6.Primary Forest,17,,,143,,0,,0,377,,-1.810762802427502,132.4753709008544,0.7567317,0.87388575,2838,322,191,1098,393,-1,,-1,
2_LC08_106061_20160427_0000ec6a9e696efab24e_0,24. Peat 2012,1,,,261,,0,,0,709,,-1.8150562601663174,132.4435674324161,0.5988001,0.8206661,4264,322,420,2370,1070,-1,,-1,
2_LC08_106061_20160427_0000e1923b7b7db3c646_0,8. Primary forest cleared 2017,19,,,284,,0,,0,454,,-1.7873378005643281,132.39995382514022,0.56597984,0.6817326,1786,322,338,816,495,-1,,-1,
2_LC08_106062_20160427_0000fb67a78b70d5fc4f_0,17. Disputed Land cleared 2017,4,,,111,,0,,0,293,,-1.9414590160791922,132.3016416740556,0.7898115,0.8740025,2231,322,150,831,262,-1,,-1,
2_LC08_106062_20160427_0000ccb27c8f5d3ef46d_0,18. Sago Forest,6,,,98,,0,,0,279,,-1.9522773514017462,132.28545711391885,0.7992211,0.89171976,2079,322,119,738,232,-1,,-1,
2_LC08_106062_20160427_0000d33652d4489c01ad_0,"20. Puragi village, land rights conflict",9,,,312,,0,,0,672,,-1.96773324672283,132.2870489423641,0.6868823,0.79108036,3755,322,438,1675,697,-1,,-1,
2_LC08_106062_20160427_00009419fece5e331603_0,14. Swamp,2,,,188,,0,,0,435,,-1.962265062279016,132.2590346879042,0.7797335,0.8490073,3539,322,289,1275,438,-1,,-1,
2_LC08_106062_20160427_0000d98315eff5da7304_0,19. Network of canals,7,,,273,,0,,0,467,,-1.9576647172733035,132.26416171366736,0.752737,0.8233333,3282,322,318,1184,463,-1,,-1,
2_LC08_106062_20160427_0000986f749581a25612_0,21. Swamp,8,,,154,,0,,0,507,,-2.010231093443732,132.41228650285314,0.7648712,0.8662704,3768,322,270,1428,502,-1,,-1,
1_2_LE07_106061_20160505_00002f64e70a109476cd_0,2.Primary Forest,13,,,622,,0,,0,835,,-1.8373459775875856,132.4826097255928,0.52595496,0.63526636,3116,66,695,1685,968,-1,,-1,
1_2_LE07_106061_20160505_0000b270b7e882c886f9_0,"4.Land cleared,Apr2014",15,,,927,,0,,0,1348,,-1.8311022153793304,132.47749839139112,0.39120325,0.42093804,3590,66,1463,2702,1571,-1,,-1,
1_2_LE07_106061_20160505_0000a69817a0d03f0d28_0,1. Hexagon,12,,,874,,0,,0,1111,,-1.8332771579548741,132.4815375077037,0.36773103,0.5087474,3234,66,1053,2489,1495,-1,,-1,
1_2_LE07_106061_20160505_0000d1c2fa9556d6fda9_0,6.Primary Forest,17,,,711,,0,,0,893,,-1.810762802427502,132.4753709008544,0.51236904,0.6111111,3393,66,819,1874,1094,-1,,-1,
1_2_LE07_106061_20160505_0000906ad230d00beb89_0,7.Primary Forest 2016,18,,,420,,0,,0,645,,-1.7796025821948491,132.4915818908765,0.5959368,0.6437082,2828,66,613,1609,716,-1,,-1,
1_2_LE07_106061_20160505_0000ec6a9e696efab24e_0,24. Peat 2012,1,,,677,,0,,0,1072,,-1.8150562601663174,132.4435674324161,0.5726088,0.71008986,4949,66,839,2937,1345,-1,,-1,
1_2_LE07_106061_20160505_0000213085169ff27d6b_0,"10. Primary forest, Global Forest Watch, Indonesia 2000",21,,,547,,0,,0,701,,-1.778063770307192,132.36116629928372,0.6587726,0.6915087,3257,66,594,1477,670,-1,,-1,
1_2_LE07_106061_20160521_0000ccb27c8f5d3ef46d_0,18. Sago Forest,6,,,294,,0,,0,482,,-1.9522773514017462,132.28545711391885,0.7560329,0.8267586,3311,66,314,1305,460,-1,,-1,
1_2_LE07_106061_20160521_00009419fece5e331603_0,14. Swamp,2,,,179,,0,,0,170,,-1.962265062279016,132.2590346879042,0.88245314,0.8808511,1105,66,70,326,69,-1,,-1,
1_2_LE07_106061_20160521_00007ddfec1d5b655137_0,"12 Primary Forest, 2012",23,,,123,,0,,0,225,,-1.8596514166178884,132.3467665889175,0.86006826,0.80662984,1635,66,175,522,123,-1,,-1,
1_2_LE07_106061_20160521_00006eab9daa22078f4b_0,5.Logpond,16,,,1946,,0,,0,2643,,-1.8614208172689384,132.44269301523997,0.055859804,0.18763089,4820,66,3297,5694,4310,-1,,-1,
1_2_LE07_106061_20160521_0000a69817a0d03f0d28_0,1. Hexagon,12,,,1287,,0,,0,1475,,-1.8332771579548741,132.4815375077037,0.32899138,0.4253351,3775,66,1522,3050,1906,-1,,-1,
1_2_LE07_106061_20160521_0000986f749581a25612_0,21. Swamp,8,,,266,,0,,0,516,,-2.010231093443732,132.41228650285314,0.7416991,0.82529396,3803,66,364,1526,564,-1,,-1,
1_2_LE07_106061_20160521_0000906ad230d00beb89_0,7.Primary Forest 2016,18,,,285,,0,,0,445,,-1.7796025821948491,132.4915818908765,0.56019443,0.728223,2728,66,429,1714,769,-1,,-1,
1_2_LE07_106061_20160521_0000ec6a9e696efab24e_0,24. Peat 2012,1,,,402,,0,,0,794,,-1.8150562601663174,132.4435674324161,0.6319818,0.7989589,5011,66,560,2806,1130,-1,,-1,
1_2_LE07_106061_20160521_000077457b35ab3d5190_0,9. Primary Forest cleared in 2015,20,,,511,,0,,0,794,,-1.8093656590016032,132.4460006164793,0.28172293,0.4602122,2202,66,814,2297,1234,-1,,-1,
1_2_LE07_106061_20160521_0000213085169ff27d6b_0,"10. Primary forest, Global Forest Watch, Indonesia 2000",21,,,202,,0,,0,363,,-1.778063770307192,132.36116629928372,0.7080072,0.8309132,2837,66,262,1202,485,-1,,-1,
2_LC08_106061_20160529_00007ddfec1d5b655137_0,"12 Primary Forest, 2012",23,,,148,,0,,0,384,,-1.8596514166178884,132.3467665889175,0.7072346,0.83037335,2525,322,234,1013,433,-1,,-1,
2_LC08_106061_20160529_0000c9d17b4ed4e94c1f_0,11. Primary forest cleared in 2015,22,,,432,,0,,0,786,,-1.856418232236063,132.3602441180917,0.36537984,0.56093395,2741,322,771,2424,1274,-1,,-1,
2_LC08_106061_20160529_0000f3e146c30884b62d_0,25. Ikana customary land rights conflict,25,,,71,,0,,0,68,,-1.7738508580998293,132.44982230489956,0.7913486,0.9943343,352,322,1,114,41,-1,,-1,
2_LC08_106061_20160529_0000ec6a9e696efab24e_0,24. Peat 2012,1,,,220,,0,,0,504,,-1.8150562601663174,132.4435674324161,0.7173164,0.8754706,3238,322,215,1326,533,-1,,-1,
2_LC08_106061_20160529_000077457b35ab3d5190_0,9. Primary Forest cleared in 2015,20,,,908,,0,,0,1196,,-1.8093656590016032,132.4460006164793,0.48785293,0.5221675,3399,322,1067,2056,1170,-1,,-1,
2_LC08_106061_20160630_00001dea1f19c019a788_0,"3.Land cleared, Apr.2014",14,,,743,,0,,0,1310,,-1.8441155810000651,132.4761327285383,0.3168903,0.384073,3337,322,1485,3140,1731,-1,,-1,
2_LC08_106061_20160630_00002f64e70a109476cd_0,2.Primary Forest,13,,,116,,0,,0,313,,-1.8373459775875856,132.4826097255928,0.7532917,0.8803419,2530,322,161,1035,356,-1,,-1,
2_LC08_106061_20160630_0000b270b7e882c886f9_0,"4.Land cleared,Apr2014",15,,,527,,0,,0,961,,-1.8311022153793304,132.47749839139112,0.48980477,0.5828532,3434,322,905,2322,1176,-1,,-1,
2_LC08_106061_20160630_0000a69817a0d03f0d28_0,1. Hexagon,12,,,1004,,0,,0,1004,,-1.8332771579548741,132.4815375077037,0.25816518,0.52573156,3024,322,940,2781,1783,-1,,-1,
2_LC08_106061_20160630_0000d1c2fa9556d6fda9_0,6.Primary Forest,17,,,584,,0,,0,777,,-1.810762802427502,132.4753709008544,0.6167815,0.59235275,2582,322,661,1237,612,-1,,-1,
2_LC08_106061_20160630_0000906ad230d00beb89_0,7.Primary Forest 2016,18,,,56,,0,,0,128,,-1.7796025821948491,132.4915818908765,0.7046632,0.8944338,987,322,55,411,171,-1,,-1,
2_LC08_106061_20160630_0000f3e146c30884b62d_0,25. Ikana customary land rights conflict,25,,,162,,0,,0,357,,-1.7738508580998293,132.44982230489956,0.7097269,0.8548602,2786,322,218,1225,473,-1,,-1,
2_LC08_106061_20160630_0000ec6a9e696efab24e_0,24. Peat 2012,1,,,4461,,0,,0,4859,,-1.8150562601663174,132.4435674324161,0.34162897,0.09530846,5930,322,4898,4437,2910,-1,,-1,
2_LC08_106061_20160630_000077457b35ab3d5190_0,9. Primary Forest cleared in 2015,20,,,243,,0,,0,582,,-1.8093656590016032,132.4460006164793,0.56114215,0.658424,2515,322,518,1468,707,-1,,-1,
2_LC08_106061_20160716_0000ebdf8f3756e97b7a_0,"16. Sago 40,000ha concession",5,,,150,,0,,0,353,,-1.9419410766299214,132.26445656962534,0.79552716,0.89385,3372,322,189,1118,384,-1,,-1,
2_LC08_106061_20160716_00000cff636f99017122_0,13.Disputed Land cleared in 2017,24,,,209,,0,,0,358,,-1.9222411418124734,132.3213422330717,0.7183576,0.856305,2532,322,196,1125,415,-1,,-1,
2_LC08_106061_20160716_0000d1c2fa9556d6fda9_0,6.Primary Forest,17,,,124,,0,,0,323,,-1.810762802427502,132.4753709008544,0.76181227,0.88765603,2722,322,162,1027,368,-1,,-1,
2_LC08_106061_20160716_0000f3e146c30884b62d_0,25. Ikana customary land rights conflict,25,,,77,,0,,0,232,,-1.7738508580998293,132.44982230489956,0.7328116,0.8585132,1550,322,118,638,239,-1,,-1,
2_LC08_106061_20160716_0000ec6a9e696efab24e_0,24. Peat 2012,1,,,397,,0,,0,729,,-1.8150562601663174,132.4435674324161,0.6698605,0.85890716,4967,322,377,2304,982,-1,,-1,
2_LC08_106061_20160716_000077457b35ab3d5190_0,9. Primary Forest cleared in 2015,20,,,349,,0,,0,603,,-1.8093656590016032,132.4460006164793,0.45259497,0.66059,2505,322,512,1792,944,-1,,-1,
2_LC08_106061_20160716_0000e1923b7b7db3c646_0,8. Primary forest cleared 2017,19,,,148,,0,,0,460,,-1.7873378005643281,132.39995382514022,0.73846936,0.8676831,3430,322,243,1343,516,-1,,-1,
2_LC08_106061_20160716_0000213085169ff27d6b_0,"10. Primary forest, Global Forest Watch, Indonesia 2000",21,,,94,,0,,0,368,,-1.778063770307192,132.36116629928372,0.73211896,0.90344423,3233,322,164,1270,500,-1,,-1,
2_LC08_106062_20160716_0000ebdf8f3756e97b7a_0,"16. Sago 40,000ha concession",5,,,144,,0,,0,347,,-1.9419410766299214,132.26445656962534,0.8039534,0.89315146,3331,322,188,1085,362,-1,,-1,
2_LC08_106061_20160801_0000ccb27c8f5d3ef46d_0,18. Sago Forest,6,,,92,,0,,0,320,,-1.9522773514017462,132.28545711391885,0.74554706,0.89896196,2744,322,146,1069,400,-1,,-1,
2_LC08_106061_20160801_0000d33652d4489c01ad_0,"20. Puragi village, land rights conflict",9,,,343,,0,,0,738,,-1.96773324672283,132.2870489423641,0.6302485,0.771003,3805,322,492,1821,863,-1,,-1,
2_LC08_106061_20160801_00009419fece5e331603_0,14. Swamp,2,,,172,,0,,0,405,,-1.962265062279016,132.2590346879042,0.790404,0.86972576,3545,322,247,1217,415,-1,,-1,
2_LC08_106061_20160801_0000d98315eff5da7304_0,19. Network of canals,7,,,186,,0,,0,367,,-1.9576647172733035,132.26416171366736,0.7409599,0.8427279,2648,322,226,985,394,-1,,-1,
2_LC08_106061_20160801_00001dea1f19c019a788_0,"3.Land cleared, Apr.2014",14,,,681,,0,,0,1164,,-1.8441155810000651,132.4761327285383,0.43266746,0.41965532,3048,322,1246,2408,1207,-1,,-1,
2_LC08_106061_20160801_0000b270b7e882c886f9_0,"4.Land cleared,Apr2014",15,,,179,,0,,0,327,,-1.8311022153793304,132.47749839139112,0.47648516,0.6253406,1193,322,275,774,423,-1,,-1,
2_LC08_106061_20160801_0000a69817a0d03f0d28_0,1. Hexagon,12,,,758,,0,,0,861,,-1.8332771579548741,132.4815375077037,0.37674224,0.6360939,3309,322,736,2539,1498,-1,,-1,
2_LC08_106061_20160801_0000d1c2fa9556d6fda9_0,6.Primary Forest,17,,,142,,0,,0,348,,-1.810762802427502,132.4753709008544,0.7551278,0.87715155,2781,322,182,1085,388,-1,,-1,
2_LC08_106061_20160801_0000906ad230d00beb89_0,7.Primary Forest 2016,18,,,216,,0,,0,413,,-1.7796025821948491,132.4915818908765,0.6327125,0.8149466,2805,322,286,1457,631,-1,,-1,
2_LC08_106061_20160801_0000f3e146c30884b62d_0,25. Ikana customary land rights conflict,25,,,165,,0,,0,400,,-1.7738508580998293,132.44982230489956,0.72138166,0.8668731,3015,322,215,1269,488,-1,,-1,
2_LC08_106061_20160801_0000ec6a9e696efab24e_0,24. Peat 2012,1,,,761,,0,,0,1067,,-1.8150562601663174,132.4435674324161,0.53424656,0.5819209,3360,322,888,1822,1020,-1,,-1,
2_LC08_106062_20160801_0000ccb27c8f5d3ef46d_0,18. Sago Forest,6,,,191,,0,,0,358,,-1.9522773514017462,132.28545711391885,0.74299514,0.88047254,2706,322,172,1066,399,-1,,-1,
2_LC08_106062_20160801_0000d33652d4489c01ad_0,"20. Puragi village, land rights conflict",9,,,351,,0,,0,745,,-1.96773324672283,132.2870489423641,0.63559145,0.7726122,3851,322,494,1831,858,-1,,-1,
2_LC08_106062_20160801_00009419fece5e331603_0,14. Swamp,2,,,172,,0,,0,408,,-1.962265062279016,132.2590346879042,0.7965422,0.871574,3585,322,246,1215,406,-1,,-1,
2_LC08_106062_20160801_0000d98315eff5da7304_0,19. Network of canals,7,,,155,,0,,0,352,,-1.9576647172733035,132.26416171366736,0.7421875,0.85190314,2676,322,214,1010,396,-1,,-1,
1_2_LE07_106061_20160825_00009419fece5e331603_0,14. Swamp,2,,,541,,0,,0,656,,-1.962265062279016,132.2590346879042,0.7547789,0.8021019,4544,66,499,1796,635,-1,,-1,
1_2_LE07_106061_20160825_0000d98315eff5da7304_0,19. Network of canals,7,,,444,,0,,0,614,,-1.9576647172733035,132.26416171366736,0.74793386,0.8107877,4230,66,442,1653,610,-1,,-1,
1_2_LE07_106061_20160910_0000d33652d4489c01ad_0,"20. Puragi village, land rights conflict",9,,,382,,0,,0,679,,-1.96773324672283,132.2870489423641,0.6484597,0.81029475,4361,66,457,2252,930,-1,,-1,
1_2_LE07_106061_20160910_00007ddfec1d5b655137_0,"12 Primary Forest, 2012",23,,,328,,0,,0,534,,-1.8596514166178884,132.3467665889175,0.7321834,0.8346154,3816,66,344,1655,590,-1,,-1,
1_2_LE07_106061_20160910_0000c9d17b4ed4e94c1f_0,11. Primary forest cleared in 2015,22,,,803,,0,,0,1092,,-1.856418232236063,132.3602441180917,0.2937588,0.36013815,2757,66,1297,2766,1505,-1,,-1,
1_2_LE07_106061_20160910_00001dea1f19c019a788_0,"3.Land cleared, Apr.2014",14,,,976,,0,,0,1547,,-1.8441155810000651,132.4761327285383,0.25390166,0.29206294,3736,66,2047,4139,2223,-1,,-1,
1_2_LE07_106061_20160910_0000986f749581a25612_0,21. Swamp,8,,,441,,0,,0,826,,-2.010231093443732,132.41228650285314,0.7453128,0.80011487,4701,66,522,1812,686,-1,,-1,
1_2_LE07_106061_20160910_0000e1923b7b7db3c646_0,8. Primary forest cleared 2017,19,,,293,,0,,0,495,,-1.7873378005643281,132.39995382514022,0.7375938,0.8414571,3589,66,309,1563,542,-1,,-1,
2_LC08_106061_20160918_0000fb67a78b70d5fc4f_0,17. Disputed Land cleared 2017,4,,,1313,,0,,0,1703,,-1.9414590160791922,132.3016416740556,0.26033136,0.33913395,3309,322,1633,2259,1942,-1,,-1,
2_LC08_106061_20160918_0000ccb27c8f5d3ef46d_0,18. Sago Forest,6,,,224,,0,,0,443,,-1.9522773514017462,132.28545711391885,0.74191827,0.8805884,3260,322,207,1342,483,-1,,-1,
2_LC08_106061_20160918_0000d33652d4489c01ad_0,"20. Puragi village, land rights conflict",9,,,302,,0,,0,708,,-1.96773324672283,132.2870489423641,0.70877945,0.86092854,4389,322,328,1895,748,-1,,-1,
2_LC08_106061_20160918_00009419fece5e331603_0,14. Swamp,2,,,192,,0,,0,433,,-1.962265062279016,132.2590346879042,0.7601626,0.85339755,3464,322,274,1339,472,-1,,-1,
2_LC08_106061_20160918_0000d98315eff5da7304_0,19. Network of canals,7,,,184,,0,,0,423,,-1.9576647172733035,132.26416171366736,0.7450135,0.8598104,3237,322,244,1313,473,-1,,-1,
2_LC08_106061_20160918_0000ebdf8f3756e97b7a_0,"16. Sago 40,000ha concession",5,,,102,,0,,0,425,,-1.9419410766299214,132.26445656962534,0.7856062,0.90544283,4131,322,205,1406,496,-1,,-1,
2_LC08_106061_20160918_00003754d659e070befb_0,15. Logpond,3,,,365,,0,,0,1155,,-1.9338000537457258,132.2596196201072,0.24786742,0.36061653,2560,322,1203,2259,1543,-1,,-1,
2_LC08_106061_20160918_00007ddfec1d5b655137_0,"12 Primary Forest, 2012",23,,,238,,0,,0,526,,-1.8596514166178884,132.3467665889175,0.6303265,0.7865373,2946,322,352,1416,668,-1,,-1,
2_LC08_106061_20160918_00000cff636f99017122_0,13.Disputed Land cleared in 2017,24,,,198,,0,,0,365,,-1.9222411418124734,132.3213422330717,0.7450652,0.8503015,2608,322,211,1099,381,-1,,-1,
2_LC08_106061_20160918_0000a256e58c14f98604_0,"22. Primary Forest, 2014",10,,,181,,0,,0,370,,-1.9285705587739872,132.38115350838828,0.7462448,0.86675775,2732,322,195,1128,397,-1,,-1,
2_LC08_106061_20160918_00002f64e70a109476cd_0,2.Primary Forest,13,,,176,,0,,0,411,,-1.8373459775875856,132.4826097255928,0.7101613,0.845449,3021,322,253,1363,512,-1,,-1,
2_LC08_106061_20160918_0000b270b7e882c886f9_0,"4.Land cleared,Apr2014",15,,,676,,0,,0,1185,,-1.8311022153793304,132.47749839139112,0.49174443,0.5653484,4156,322,1154,2807,1416,-1,,-1,
2_LC08_106061_20160918_0000a69817a0d03f0d28_0,1. Hexagon,12,,,838,,0,,0,1280,,-1.8332771579548741,132.4815375077037,0.4083045,0.49296921,3663,322,1244,2359,1539,-1,,-1,
2_LC08_106061_20160918_0000986f749581a25612_0,21. Swamp,8,,,163,,0,,0,553,,-2.010231093443732,132.41228650285314,0.754931,0.8512354,3559,322,286,1371,497,-1,,-1,
2_LC08_106061_20160918_0000f3e146c30884b62d_0,25. Ikana customary land rights conflict,25,,,75,,0,,0,329,,-1.7738508580998293,132.44982230489956,0.70774764,0.88388026,2612,322,161,1144,447,-1,,-1,
2_LC08_106061_20160918_0000213085169ff27d6b_0,"10. Primary forest, Global Forest Watch, Indonesia 2000",21,,,142,,0,,0,390,,-1.778063770307192,132.36116629928372,0.74470556,0.87468827,3007,322,201,1242,440,-1,,-1,
2_LC08_106062_20160918_0000d33652d4489c01ad_0,"20. Puragi village, land rights conflict",9,,,431,,0,,0,756,,-1.96773324672283,132.2870489423641,0.61142606,0.7578497,3695,322,509,1910,891,-1,,-1,
2_LC08_106062_20160918_00009419fece5e331603_0,14. Swamp,2,,,188,,0,,0,457,,-1.962265062279016,132.2590346879042,0.78450537,0.8686969,3743,322,263,1303,452,-1,,-1,
2_LC08_106062_20160918_0000d98315eff5da7304_0,19. Network of canals,7,,,161,,0,,0,397,,-1.9576647172733035,132.26416171366736,0.7837137,0.88593364,3439,322,208,1216,417,-1,,-1,
2_LC08_106062_20160918_0000ebdf8f3756e97b7a_0,"16. Sago 40,000ha concession",5,,,453,,0,,0,724,,-1.9419410766299214,132.26445656962534,0.67222446,0.75914437,4112,322,563,1573,806,-1,,-1,
2_LC08_106062_20160918_0000986f749581a25612_0,21. Swamp,8,,,155,,0,,0,509,,-2.010231093443732,132.41228650285314,0.7726824,0.8689888,3595,322,252,1318,461,-1,,-1,
2_LC08_106061_20161004_0000fb67a78b70d5fc4f_0,17. Disputed Land cleared 2017,4,,,220,,0,,0,505,,-1.9414590160791922,132.3016416740556,0.69750065,0.81838256,3294,322,329,1386,587,-1,,-1,
2_LC08_106061_20161004_0000ccb27c8f5d3ef46d_0,18. Sago Forest,6,,,181,,0,,0,424,,-1.9522773514017462,132.28545711391885,0.72444165,0.8414511,2741,322,236,1110,438,-1,,-1,
2_LC08_106061_20161004_0000d33652d4489c01ad_0,"20. Puragi village, land rights conflict",9,,,488,,0,,0,829,,-1.96773324672283,132.2870489423641,0.5605199,0.7194003,3842,322,627,2177,1082,-1,,-1,
2_LC08_106061_20161004_00009419fece5e331603_0,14. Swamp,2,,,191,,0,,0,436,,-1.962265062279016,132.2590346879042,0.7559462,0.8542178,3396,322,267,1288,472,-1,,-1,
2_LC08_106061_20161004_0000d98315eff5da7304_0,19. Network of canals,7,,,184,,0,,0,429,,-1.9576647172733035,132.26416171366736,0.71647274,0.825464,2803,322,268,1161,463,-1,,-1,
2_LC08_106061_20161004_0000ebdf8f3756e97b7a_0,"16. Sago 40,000ha concession",5,,,182,,0,,0,421,,-1.9419410766299214,132.26445656962534,0.77530414,0.8630807,3429,322,252,1199,434,-1,,-1,
2_LC08_106061_20161004_00003754d659e070befb_0,15. Logpond,3,,,471,,0,,0,538,,-1.9338000537457258,132.2596196201072,0.23282443,0.30067113,969,322,521,844,603,-1,,-1,
2_LC08_106061_20161004_00000cff636f99017122_0,13.Disputed Land cleared in 2017,24,,,292,,0,,0,582,,-1.9222411418124734,132.3213422330717,0.65513295,0.74075186,2894,322,431,1301,603,-1,,-1,
2_LC08_106061_20161004_00002f64e70a109476cd_0,2.Primary Forest,13,,,287,,0,,0,501,,-1.8373459775875856,132.4826097255928,0.67894906,0.77266574,2620,322,336,1139,501,-1,,-1,
2_LC08_106061_20161004_0000986f749581a25612_0,21. Swamp,8,,,237,,0,,0,674,,-2.010231093443732,132.41228650285314,0.71487945,0.8329631,4126,322,376,1612,686,-1,,-1,
2_LC08_106061_20161004_0000d1c2fa9556d6fda9_0,6.Primary Forest,17,,,191,,0,,0,501,,-1.810762802427502,132.4753709008544,0.6626004,0.7990985,2794,322,312,1204,567,-1,,-1,
2_LC08_106062_20161004_0000ccb27c8f5d3ef46d_0,18. Sago Forest,6,,,179,,0,,0,423,,-1.9522773514017462,132.28545711391885,0.72334296,0.83686006,2691,322,239,1105,432,-1,,-1,
2_LC08_106062_20161004_0000d33652d4489c01ad_0,"20. Puragi village, land rights conflict",9,,,438,,0,,0,796,,-1.96773324672283,132.2870489423641,0.5220758,0.7019186,3637,322,637,2240,1142,-1,,-1,
2_LC08_106062_20161004_00009419fece5e331603_0,14. Swamp,2,,,199,,0,,0,450,,-1.962265062279016,132.2590346879042,0.7605705,0.8515939,3456,322,277,1305,470,-1,,-1,
2_LC08_106062_20161004_0000d98315eff5da7304_0,19. Network of canals,7,,,182,,0,,0,430,,-1.9576647172733035,132.26416171366736,0.7431039,0.8470623,3128,322,259,1244,461,-1,,-1,
2_LC08_106062_20161004_0000ebdf8f3756e97b7a_0,"16. Sago 40,000ha concession",5,,,174,,0,,0,410,,-1.9419410766299214,132.26445656962534,0.78271216,0.8629834,3372,322,248,1164,411,-1,,-1,
2_LC08_106062_20161004_0000986f749581a25612_0,21. Swamp,8,,,287,,0,,0,663,,-2.010231093443732,132.41228650285314,0.7301848,0.8433603,4213,322,358,1583,657,-1,,-1,
2_LC08_106061_20161020_0000fb67a78b70d5fc4f_0,17. Disputed Land cleared 2017,4,,,224,,0,,0,484,,-1.9414590160791922,132.3016416740556,0.71166307,0.8218391,3170,322,310,1352,534,-1,,-1,
2_LC08_106061_20161020_0000ccb27c8f5d3ef46d_0,18. Sago Forest,6,,,205,,0,,0,450,,-1.9522773514017462,132.28545711391885,0.70231396,0.8213449,2722,322,267,1180,476,-1,,-1,
2_LC08_106061_20161020_0000d33652d4489c01ad_0,"20. Puragi village, land rights conflict",9,,,377,,0,,0,789,,-1.96773324672283,132.2870489423641,0.6067737,0.7118088,3653,322,615,2026,894,-1,,-1,
2_LC08_106061_20161020_00009419fece5e331603_0,14. Swamp,2,,,199,,0,,0,445,,-1.962265062279016,132.2590346879042,0.73506033,0.8163328,2947,322,298,1114,450,-1,,-1,
2_LC08_106061_20161020_0000d98315eff5da7304_0,19. Network of canals,7,,,1844,,0,,0,2331,,-1.9576647172733035,132.26416171366736,0.3364202,0.342637,4618,322,2261,2822,2293,-1,,-1,
2_LC08_106061_20161020_0000ebdf8f3756e97b7a_0,"16. Sago 40,000ha concession",5,,,218,,0,,0,491,,-1.9419410766299214,132.26445656962534,0.7529726,0.8358323,3612,322,323,1307,509,-1,,-1,
2_LC08_106061_20161020_00003754d659e070befb_0,15. Logpond,3,,,1024,,0,,0,1346,,-1.9338000537457258,132.2596196201072,0.11568862,0.23751329,2329,322,1435,2478,1846,-1,,-1,
2_LC08_106061_20161020_00007ddfec1d5b655137_0,"12 Primary Forest, 2012",23,,,130,,0,,0,348,,-1.8596514166178884,132.3467665889175,0.67686945,0.8230834,2164,322,210,996,417,-1,,-1,
2_LC08_106061_20161020_0000c9d17b4ed4e94c1f_0,11. Primary forest cleared in 2015,22,,,362,,0,,0,663,,-1.856418232236063,132.3602441180917,0.49193943,0.7118834,3054,322,514,2145,1040,-1,,-1,
2_LC08_106061_20161020_0000a256e58c14f98604_0,"22. Primary Forest, 2014",10,,,-135,,0,,0,245,,-1.9285705587739872,132.38115350838828,0.70481724,0.9104135,2495,322,117,1018,432,-1,,-1,
2_LC08_106061_20161020_00006eab9daa22078f4b_0,5.Logpond,16,,,1700,,0,,0,2720,,-1.8614208172689384,132.44269301523997,0.19528392,0.16113745,4410,322,3186,4019,2969,-1,,-1,
2_LC08_106061_20161020_00001dea1f19c019a788_0,"3.Land cleared, Apr.2014",14,,,808,,0,,0,1397,,-1.8441155810000651,132.4761327285383,0.26590732,0.34600127,3223,322,1566,3210,1869,-1,,-1,
2_LC08_106061_20161020_00002f64e70a109476cd_0,2.Primary Forest,13,,,177,,0,,0,405,,-1.8373459775875856,132.4826097255928,0.68605024,0.8165012,2653,322,268,1212,494,-1,,-1,
2_LC08_106061_20161020_0000b270b7e882c886f9_0,"4.Land cleared,Apr2014",15,,,630,,0,,0,1189,,-1.8311022153793304,132.47749839139112,0.402483,0.5059127,3502,322,1149,2585,1492,-1,,-1,
